86	4.66821E-12	1.28989E-13
109	4.41724E-12	1.22053E-13
133	4.06585E-12	1.12343E-13
155	3.81198E-12	1.0533E-13
178	3.47657E-12	9.60606E-14
201	3.1128E-12	1.14677E-13
223	2.76154E-12	1.01741E-13
246	2.76154E-12	1.01741E-13
269	2.61307E-12	9.62697E-14
292	2.56537E-12	9.45138E-14
314	2.27589E-12	8.38459E-14
337	2.11422E-12	9.73651E-14
360	2.09484E-12	9.64734E-14
382	1.85845E-12	8.55853E-14
405	1.75853E-12	9.7178E-14
428	1.66399E-12	9.19541E-14
451	1.47622E-12	8.1578E-14
473	1.56009E-12	8.62128E-14
496	1.33399E-12	7.37174E-14
519	1.22786E-12	6.7855E-14
570	1.18345E-12	6.54E-14
649	9.93462E-13	6.40514E-14
728	8.4169E-13	5.42642E-14
807	7.81899E-13	5.7611E-14
885	7.26358E-13	6.02092E-14
964	5.71679E-13	4.21211E-14
1042	5.76969E-13	4.25119E-14
1121	5.40941E-13	5.48037E-14
1199	5.07165E-13	5.13853E-14
1278	4.37675E-13	4.4345E-14
1356	4.25747E-13	4.70532E-14
1435	3.95505E-13	4.37119E-14
1513	4.17974E-13	4.61945E-14
1907	2.72615E-13	3.01321E-14


