time_sec	flux	flux_err	band	source
61.0	2.2029608215546e-11	1.2184265209577718e-12	Rc	manual
141542.0	5.4908433628437695e-15	1.6216251717219033e-15	i	manual
206.0	4.574226244693182e-12	5.643081412993942e-13	g	manual
206.0	7.49905905247631e-12	5.528129251225919e-13	Rc	manual
206.0	6.595753497041581e-12	4.5196846864659174e-13	Ic	manual
1951.0	1.3031871036233845e-12	2.0406896194374594e-13	Rc	manual
1951.0	6.656783252739592e-13	1.5405507079605094e-13	Ic	manual
42461.0	4.347262644718586e-14	1.2012416875746804e-14	r	manual
2198094.0	2.730558179292696e-14	5.029874047353861e-15	R	manual
58598.0	1.2084143651958564e-14	1.3359268092209945e-15	r	manual
58598.0	1.8691280490774114e-14	1.7571887837656245e-15	i	manual
58598.0	1.2702424277784864e-14	1.805688789232792e-15	Z	manual
58598.0	1.4841750608176644e-14	2.2826056758575737e-15	J	manual
33981.0	3.297735955045574e-14	1.824239755969967e-15	r	manual
4900.0	4.4356346739406873e-13	1.635894317001787e-13	v	manual
4633.0	3.599576719872919e-13	3.315332678507115e-14	R	manual
86.0	1.3069273134472004e-11	2.4074490796562244e-12	R	manual
4385.7929199934	2.2176519099991345e-13	7.091768218824458e-14	b	uvot
5824.02789998055	2.416182502916484e-13	5.5882755097098825e-14	b	uvot
5002.87516999245	3.3288366793973654e-13	1.018773484713413e-13	v	uvot
6440.2165299654	2.521754591388076e-13	9.705129732164849e-14	v	uvot
66540.15	1.3284618263284076e-14	2.0758096497769087e-15	r	nissim
66540.15	2.0465476214969283e-14	2.1919549969494026e-15	i	nissim
66379.75	1.2962793857322404e-14	2.230075736979445e-15	Z	nissim
66379.75	2.479228416991084e-14	2.28117030762636e-11	Y	nissim
65497.95	1.2927660242342582e-14	2.6163082876544657e-15	J	nissim
65497.95	2.7909236482577262e-14	2.567965154154614e-11	H	nissim
