time_sec	flux	flux_err	band	source
93118.0	3.9645992131821335e-14	2.1909184915125844e-15	R	manual
371636.0	1.1329201219861007e-14	1.0434579937752764e-15	R	manual
124766.92	1.3620695699263099e-14	6.272562174666265e-16	R	manual
60117.4	3.7239552801205164e-14	4.595294659057298e-15	Ic	manual
61568.2	4.0712325745003567e-14	4.5012591750098626e-15	Rc	manual
62219.8	4.0339072899029986e-14	4.4599913828414595e-15	Rc	manual
62867.8	3.78203821447439e-14	1.2192349796912707e-14	Rc	manual
239911.0	1.1240444755581133e-13	1.0641545652397368e-14	V	manual
239911.0	4.113384341006215e-14	3.788566986142419e-15	R	manual
2993753.8	5.3235249084157145e-14	9.806295277040412e-15	R	manual
432000.0	4.9453756991039385e-14	9.109718691209389e-15	R	manual
262280.0	1.8729332230209096e-13	6.937147090291425e-14	g'	manual
