4086.72	20.841	0.05	R	Li_Liang
7655.04	21.101	0.12	R	Li_Liang
8009.28	21.321	0.15	R	Li_Liang
8372.16	21.081	0.08	R	Li_Liang
8726.4	21.351	0.11	R	Li_Liang
9097.92	21.361	0.26	R	Li_Liang
9383.04	21.311	0.16	R	Li_Liang
9745.92	21.291	0.16	R	Li_Liang
10048.32	21.101	0.17	R	Li_Liang
10368	21.271	0.16	R	Li_Liang
10661.76	21.281	0.1	R	Li_Liang
11033.28	21.361	0.27	R	Li_Liang
11301.12	21.381	0.22	R	Li_Liang
11741.76	21.551	0.34	R	Li_Liang
12752.64	21.631	0.3	R	Li_Liang
13573.44	21.791	0.46	R	Li_Liang
80170.56	22.541	0.3	R	Li_Liang
16486.7616	21.761	0.1	R	Li_Liang
17146.8576	21.661	0.08	R	Li_Liang
17952.0192	21.931	0.11	R	Li_Liang
22237.9776	22.011	0.08	R	Li_Liang
23227.1712	22.031	0.11	R	Li_Liang
28488.9312	22.461	0.13	R	Li_Liang
29478.0384	22.251	0.1	R	Li_Liang
30520.1952	22.261	0.13	R	Li_Liang
31565.2896	22.381	0.13	R	Li_Liang
32606.4096	22.871	0.21	R	Li_Liang
4086.72	20.841	0.05	R	Li_Liang
7655.04	21.101	0.12	R	Li_Liang
8009.28	21.321	0.15	R	Li_Liang
8372.16	21.081	0.08	R	Li_Liang
8726.4	21.351	0.11	R	Li_Liang
9097.92	21.361	0.26	R	Li_Liang
9383.04	21.311	0.16	R	Li_Liang
9745.92	21.291	0.16	R	Li_Liang
10048.32	21.101	0.17	R	Li_Liang
10368	21.271	0.16	R	Li_Liang
10661.76	21.281	0.1	R	Li_Liang
11033.28	21.361	0.27	R	Li_Liang
11301.12	21.381	0.22	R	Li_Liang
11741.76	21.551	0.34	R	Li_Liang
12752.64	21.631	0.3	R	Li_Liang
13573.44	21.791	0.46	R	Li_Liang
80170.56	22.541	0.3	R	Li_Liang
