time_sec	flux	flux_err	band_init	band_norm	source
830	1.692534361795364e-12	4.213764555129818e-13	v_swift	R	11482
7196.5	7.807958466435382e-13	1.082676630821696e-13	v_swift	R	11482
580	6.719345918870609e-13	1.8655994345324354e-13	b_swift	R	11482
754	1.3909995823484353e-12	2.4634333668849856e-13	b_swift	R	11482
728	1.1242133352593335e-12	1.9225528345653877e-13	u_swift	R	11482
1308	1.1139064854493892e-12	1.9049267642315244e-13	u_swift	R	11482
1455.5	7.158479173458388e-13	1.8969364659138417e-13	uvw1_swift	R	11482
16606.5	2.9296839091931236e-13	3.4637221193371195e-14	uvw1_swift	R	11482
7346.5	3.0555563104941755e-13	7.116971215021516e-14	uvm2_swift	R	11482
51625	8.49357041666628e-14	1.3983611284672174e-14	uvm2_swift	R	11482
6992	3.5533767749275033e-13	5.089098442661732e-14	uvw2_swift	R	11482
57351	4.815498583475819e-14	9.64391795766751e-15	uvw2_swift	R	11482
