time_sec	flux	flux_err	band	source
11071.0	2.365930170647295e-13	8.724984146377235e-14	V	manual
11384.0	9.418937659635469e-14	3.4734787516383575e-14	v	manual
11698.0	1.4928010176971844e-13	5.5050928276299516e-14	v	manual
12012.0	1.3614507091413676e-13	5.020704330459e-14	v	manual
12324.0	1.24165780398572e-13	4.5789367705797733e-14	v	manual
12638.0	8.59017324080515e-14	3.167850271766622e-14	v	manual
12951.0	5.42003289664324e-14	1.9987783951847296e-14	v	manual
13264.0	5.42003289664324e-14	1.9987783951847296e-14	v	manual
13577.0	7.83433110755936e-14	2.8891137853077175e-14	v	manual
13891.0	5.94294789354809e-14	2.1916169292421184e-14	v	manual
25963.0	1.6368237670853225e-12	1.5311285834502508e-13	v	manual
186.0	7.731280572913883e-12	2.1362317676335165e-13	R	nissim
210.0	6.858852041012833e-12	1.8951708557625521e-13	R	nissim
228.0	5.919042173701774e-12	1.6354917928762532e-13	R	nissim
486.0	2.271179368423741e-12	6.275500508697764e-14	R	nissim
858.0	1.202960685974997e-12	4.431870948774272e-14	R	nissim
1404.0	6.922316217565169e-13	2.5502755410490365e-14	R	nissim
2196.0	4.789072749805998e-13	2.6465394055121503e-14	R	nissim
2988.0	4.171107994731883e-13	2.689212705182618e-14	R	nissim
20880.0	3.2828529856172864e-14	6.047238677738689e-15	R	nissim
37200.0	1.5712722275876563e-14	7.235976016557769e-15	R	nissim
80400.0	3.599576719872919e-15	1.989199607104269e-15	R	nissim
