time_sec	flux	flux_err	band_init	band_norm	source
5940	9.869381279347639e-14	9.1597987410934e-15	r'	R	7834
5940	2.1511809925737837e-13	2.4137345281811155e-14	i'	R	7834
10008	6.827943632860279e-14	6.3370324564727235e-15	r'	R	7834
10008	1.3573034465706202e-13	1.522963528181308e-14	i'	R	7834
407.5	4.990861106097331e-13	5.858860924540193e-14	v_swift	R	7844
27971.5	5.220285435853155e-14	1.479657491014897e-14	b_swift	R	7844
30144	1.8013799605883998e-14	8.073377138700225e-15	u_swift	R	7844
540.086	6.648908287065193e-13	4.8990966740738835e-14	R	R	7857
665.1072	4.64248321776615e-13	2.565531036408808e-14	R	R	7857
817.0848	3.8971788994024967e-13	2.1536606492388314e-14	R	R	7857
949.104	3.861449348490035e-13	8.180010450609947e-14	R	R	7857
1310.0832	2.929208882875592e-13	6.205172491337073e-14	R	R	7857
1685.1456	3.124282832748326e-13	5.755141661586804e-14	R	R	7857
2249.0784	4.669783730935298e-13	1.2563929631192876e-13	I	R	7857
78108.019	3.861449348490035e-14	2.133915769724334e-15	R	R	7857
44609.5	2.0287178184619622e-13	7.271829293528949e-14	Ic	R	7863
46807.5	2.0855549816784836e-13	5.799561004782105e-14	Ic	R	7863
51176	2.3945375050450086e-13	4.3809247106134963e-14	Ic	R	7863
55666.5	2.0287178184619622e-13	4.400277727773651e-14	Ic	R	7863
60171.5	2.4616235816613746e-13	5.1280803464357264e-14	Ic	R	7863
65306	2.350832270062148e-13	6.745487959183808e-14	Ic	R	7863
57866	6.402837509658139e-14	1.8877350524112904e-14	Rc	R	7863
