Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             32.8000              32.5000    5.3457278156781717e-04    7.3853961203606725e-05
             71.0000               2.5000    5.5463445150396803e-04    9.7059072321269843e-05
             79.3000               2.5000    4.7424945619359602e-04    8.2991981731751156e-05
             87.5000               2.5000    5.0119512945316744e-04    8.7707379490679108e-05
             92.9000              12.5000    6.5464648997075380e-04    3.0147585847636853e-05
             95.8000               2.5000    6.0814458373858278e-04    8.4018281592803052e-05
            104.1000               2.5000    6.3096728690098373e-04    8.1359931005348639e-05
            105.0500              40.1500    6.6681727708710044e-04    1.1669067102912571e-04
            112.3000               2.5000    6.7298726147831708e-04    8.0579744994575621e-05
            120.6000               2.5000    6.9184187351606613e-04    8.2837291187405629e-05
            121.1000              12.5000    6.9824340765062135e-04    3.8586357792525282e-05
            128.8000               2.5000    8.1659524193628756e-04    9.0253444090641964e-05
            137.0000               2.5000    8.2415110479379795e-04    8.3497836527730715e-05
            145.3000               2.5000    7.5163473980751207e-04    6.2305307894900474e-05
            149.4000              12.5000    7.4474371099023486e-04    4.1156059593449536e-05
            153.6000               2.5000    6.4864465478592175e-04    7.1690858676326386e-05
            161.8000               2.5000    7.3791585950583555e-04    8.1557477131007045e-05
            170.0000               2.5000    7.5858953053034280e-04    8.3842415759273351e-05
            177.7000              12.5000    6.4269784475762747e-04    4.1436262538736466e-05
            178.3000               2.5000    5.4451123174257502e-04    1.0030267850176746e-04
            186.5000               2.5000    6.9824340765062135e-04    9.0034834849225679e-05
            187.9500              38.4500    7.2444737699282576e-04    1.2010332808393147e-04
            194.7000               2.5000    7.7269276307831924e-04    9.2517926225281242e-05
            202.9000               2.5000    6.4864465478592175e-04    8.3639335122380790e-05
            206.0000              12.5000    6.4269784475762747e-04    4.7355728615698811e-05
            211.1000               2.5000    6.6070385945363349e-04    7.3023691269955240e-05
            219.4000               2.5000    5.3457278156781717e-04    8.3701156030754307e-05
            227.6000               2.5000    7.1122472199370570e-04    9.8259329386573825e-05
          17148.7000               0.0010    6.6375350717637102e-05    2.5064923190734897e-06
          17798.4000               0.0010    6.7858902122009296e-05    2.0625118925560840e-06
          18448.1000               0.0010    6.3213062108574840e-05    1.7466415042067039e-06
          19097.9000               0.0010    6.5284010917093923e-05    3.7279854679652462e-06
          23014.4000               0.0010    5.2675276910989601e-05    1.5525031792159311e-06
         275494.2000               0.0010    1.4454624661794154e-05    1.8505350351446131e-06
         276145.6000               0.0010    1.4256299773491673e-05    1.8645363553708674e-06
         276795.4000               0.0010    1.4736923161362261e-05    1.2487351567850954e-06
         277445.1000               0.0010    1.3778654764506475e-05    1.1167737143412806e-06
         278094.8000               0.0010    1.2930246916330603e-05    1.1313737969043469e-06
         278744.5000               0.0010    1.3194921729564301e-05    1.1788383209517562e-06
         279393.4000               0.0010    1.3329283911397937e-05    1.0803517584014690e-06
         280044.0000               0.0010    1.3944624327990279e-05    1.0146344469282395e-06
         280693.7000               0.0010    1.2393866617849464e-05    1.0273656002531164e-06
         281342.6000               0.0010    1.2635918558451785e-05    9.0777269065299448e-07
         281992.3000               0.0010    1.1868800165488510e-05    1.0166359400462133e-06
         282641.2000               0.0010    1.2835323475103286e-05    8.8663276045019033e-07
         283290.0000               0.0010    1.4269436359716174e-05    9.3312722396638347e-07
         283939.8000               0.0010    1.5388873135678365e-05    9.3546263976702410e-07
         284589.5000               0.0010    1.4561523620531593e-05    9.2540448991016882e-07
         285239.2000               0.0010    1.3627205920882309e-05    9.5388518432291408e-07
         451464.2000               0.0010    9.1792419231870239e-06    3.8044775206399392e-07
         625927.4000             300.0000    6.9631670500276694e-06    1.5648486268322245e-06
