time_sec	flux	flux_err	band	source
37350.72	1.2817679764119445e-13	3.5416558021959442e-15	R	astro-ph0204234
37912.32	1.2468362405809362e-13	3.4451358491596815e-15	R	astro-ph0204234
40547.52	1.829940293195233e-13	7.85676697290397e-15	I	astro-ph0204234
41567.04	6.344332218134128e-14	2.336007729377707e-15	V	astro-ph0204234
42232.32	1.0661281657390383e-13	3.927761314642871e-15	R	astro-ph0204234
42940.8	1.0181444940294151e-13	2.8132372013593155e-15	R	astro-ph0204234
43182.72	2.6888137931441084e-14	2.506807905610527e-15	B	astro-ph0204234
43588.8	1.731557508501948e-13	7.434364877953182e-15	I	astro-ph0204234
44245.44	2.6155361525341397e-14	2.0787784487380104e-15	B	astro-ph0204234
44884.8	5.6284124696838283e-14	2.4851551140633906e-15	V	astro-ph0204234
45195.84	8.949719356392419e-14	2.4728988451811337e-15	R	astro-ph0204234
45748.8	5.3750921796186397e-14	2.799709459740625e-15	V	astro-ph0204234
46284.48	1.4402468031527253e-13	6.183635366639586e-15	I	astro-ph0204234
46992.96	8.546915632327305e-14	2.3616000631289556e-15	R	astro-ph0204234
47787.84	4.857199219321257e-14	2.144635551310084e-15	V	astro-ph0204234
48608.64	1.233555900416665e-14	2.0109533882574917e-15	U	astro-ph0204234
48625.92	1.3754250190519283e-13	5.9053259298007535e-15	I	astro-ph0204234
49386.24	7.867004833586162e-14	2.1737337667593117e-15	R	astro-ph0204234
125919.36	2.769726714732296e-14	2.708523606595821e-15	I	astro-ph0204234
128329.92	1.880987530589464e-14	1.7919113570565625e-15	V	astro-ph0204234
132390.72	1.4716665440361068e-14	6.77727489231121e-16	R	astro-ph0204234
132632.64	1.444805602418774e-14	5.322860547846001e-16	R	astro-ph0204234
132840	1.4852837069109392e-14	8.207981093760157e-16	R	astro-ph0204234
133099.2	3.610444948458102e-15	2.869513060233548e-16	B	astro-ph0204234
133928.64	2.0661356675832714e-15	4.2050360508342896e-16	U	astro-ph0204234
134991.36	2.1799017494360953e-14	9.359310865405296e-16	I	astro-ph0204234
222739.2	6.851874772062033e-15	7.572971860421766e-16	R	astro-ph0204234
650592	3.843651956508898e-15	6.478136372135731e-16	J	astro-ph0204234
736128	4.706998450277587e-15	7.933230742365516e-16	J	astro-ph0204234
822528	4.621086046358285e-15	7.788432962820265e-16	J	astro-ph0204234
1.08E+06	3.190137608432872e-15	4.407337981066324e-16	R	astro-ph0204234
1.17E+06	3.0747472163619757e-15	3.398336210457611e-16	R	astro-ph0204234
1.26E+06	2.753020320502195e-15	3.803438130418826e-16	R	astro-ph0204234
1.34E+06	2.85633681184544e-15	3.9461751381152686e-16	R	astro-ph0204234
1.49E+06	3.1031975020695597e-15	3.715595680618498e-16	R	astro-ph0204234
