96	14.47	0.14	R	Li_Liang
115	12.49	0.16	R	Li_Liang
120	12.23	0.15	R	Li_Liang
126	11.95	0.09	R	Li_Liang
131	11.98	0.14	R	Li_Liang
155	12.72	0.15	R	Li_Liang
173	13.26	0.12	R	Li_Liang
179	13.32	0.08	R	Li_Liang
184	13.49	0.12	R	Li_Liang
190	13.52	0.11	R	Li_Liang
261	14.35	0.13	R	Li_Liang
304	14.69	0.15	R	Li_Liang
362	15.08	0.31	R	Li_Liang
376	15.3	0.22	R	Li_Liang
752	16.03	0.47	R	Li_Liang
68.256	16.35	0.15	R	Li_Liang
94.176	15.07	0.04	R	Li_Liang
112.32	12.36	0.01	R	Li_Liang
139.968	12.61	0.01	R	Li_Liang
167.616	13.32	0.01	R	Li_Liang
192.672	13.74	0.02	R	Li_Liang
229.824	14.22	0.01	R	Li_Liang
279.936	14.63	0.01	R	Li_Liang
335.232	15.07	0.02	R	Li_Liang
385.344	15.37	0.02	R	Li_Liang
455.328	15.69	0.02	R	Li_Liang
550.368	16.04	0.02	R	Li_Liang
7152.192	19.32	0.15	R	Li_Liang
8417.088	19.37	0.16	R	Li_Liang
9751.968	19.3	0.15	R	Li_Liang
11093.76	19.62	0.19	R	Li_Liang
12351.744	19.31	0.13	R	Li_Liang
14328.576	19.44	0.1	R	Li_Liang
17005.248	19.5	0.09	R	Li_Liang
19535.904	19.71	0.12	R	Li_Liang
22239.36	20.02	0.16	R	Li_Liang
24875.424	20.17	0.14	R	Li_Liang
27325.728	20.27	0.16	R	Li_Liang
79545.024	21.54	0.42	R	Li_Liang
103998.816	21.61	0.42	R	Li_Liang
