51.34893	15.41525	0.07345	V	Li_Liang
82.13182	13.68927	0.11017	V	Li_Liang
118.4992	13.50565	0.07345	V	Li_Liang
165.19391	13.65254	0.07345	V	Li_Liang
222.50884	13.83616	0.11017	V	Li_Liang
289.58438	14.01977	0.11017	V	Li_Liang
364.14775	14.31356	0.07345	V	Li_Liang
452.69426	14.5339	0.07345	V	Li_Liang
556.3617	14.79096	0.07345	V	Li_Liang
691.64715	15.08475	0.07345	V	Li_Liang
850.03504	15.30508	0.11017	V	Li_Liang
1032.79456	15.56215	0.11017	V	Li_Liang
1240.55474	15.78249	0.11017	V	Li_Liang
1439.76811	15.92938	0.07345	V	Li_Liang
1633.12309	16.11299	0.11017	V	Li_Liang
1831.34498	16.22316	0.11017	V	Li_Liang
2030.23487	16.40678	0.14689	V	Li_Liang
2410.86642	16.40678	0.11017	V	Li_Liang
2612.15545	16.66384	0.18362	V	Li_Liang
2830.25058	16.73729	0.18362	V	Li_Liang
2997.09501	16.77401	0.14689	V	Li_Liang
3210.34168	16.81073	0.22034	V	Li_Liang
3399.59263	16.73729	0.22034	V	Li_Liang
3600	16.73729	0.25706	V	Li_Liang
3856.14403	16.9209	0.22034	V	Li_Liang
4083.4653	17.32486	0.22034	V	Li_Liang
4324.18724	17.28814	0.25706	V	Li_Liang
4526.94261	17.47175	0.29379	V	Li_Liang
4961.41989	17.39831	0.22034	V	Li_Liang
5375.66076	17.61864	0.36723	V	Li_Liang
5824.4876	17.50847	0.29379	V	Li_Liang
6028.13678	17.58192	0.29379	V	Li_Liang
6238.90641	17.65537	0.36723	V	Li_Liang
6457.04546	17.76554	0.29379	V	Li_Liang
6682.81159	17.80226	0.36723	V	Li_Liang
6916.47148	17.87571	0.36723	V	Li_Liang
7324.20029	17.87571	0.36723	V	Li_Liang
7755.96488	17.87571	0.33051	V	Li_Liang
8598.28732	18.09605	0.33051	V	Li_Liang
8797.55929	17.91243	0.36723	V	Li_Liang
9210.0651	18.20621	0.29379	V	Li_Liang
9641.91275	18.46328	0.58757	V	Li_Liang
10567.30378	18.90395	0.69774	V	Li_Liang
10936.78225	19.16102	0.80791	V	Li_Liang
