29734.7	5.617960752601081e-13	2.0643273026068005e-14	r	nissim
29905.9	5.79162855742504e-13	1.9904022782400173e-14	r	nissim
30006.3	5.49153177523468e-13	2.0059696079904674e-14	r	nissim
30107.5	5.599054577670137e-13	2.0133027383409276e-14	r	nissim
30197.0	5.290494909784898e-13	2.025010583552468e-14	r	nissim
30298.4	5.421820070016501e-13	1.981347827577411e-14	r	nissim
30397.5	5.287776627313555e-13	1.9927668369263278e-14	r	nissim
30493.3	5.380550363472171e-13	1.978025398347313e-14	r	nissim
30590.4	5.144333326259952e-13	1.9353671667783614e-14	r	nissim
30686.0	5.44974147724845e-13	1.9602605381041386e-14	r	nissim
30786.5	5.746744659050938e-13	1.9603836116157298e-14	r	nissim
30885.0	5.123626944324271e-13	1.9424823863015938e-14	r	nissim
30977.3	5.366914799645677e-13	1.9615286404331202e-14	r	nissim
31079.8	5.849488626278982e-13	1.9375827074532174e-14	r	nissim
31169.2	5.506660486712728e-13	2.0234802253796372e-14	r	nissim
31264.2	5.432667193571001e-13	2.0029975588885447e-14	r	nissim
31376.6	5.536293438893963e-13	2.0052107761406794e-14	r	nissim
31474.9	5.173369530186648e-13	1.9939071102069647e-14	r	nissim
31567.0	5.072320660795835e-13	1.92743955099835e-14	r	nissim
31676.5	5.191364235929572e-13	1.9408566835855188e-14	r	nissim
31768.0	5.316310044830836e-13	2.0049790237521137e-14	r	nissim
31871.6	4.992153157377287e-13	2.0397715592981083e-14	r	nissim
31973.9	5.031092484663854e-13	2.0249092928969637e-14	r	nissim
32071.4	5.422414350601903e-13	1.9699136959651016e-14	r	nissim
32164.3	5.264480251514643e-13	1.9524948113554862e-14	r	nissim
32262.0	5.250147451987023e-13	1.9542857726744863e-14	r	nissim
32364.6	5.266342506765656e-13	1.9281900015420997e-14	r	nissim
32463.7	5.078505192951969e-13	2.0350182538651677e-14	r	nissim
32554.7	4.983447654761953e-13	1.9524045230630487e-14	r	nissim
32652.6	5.08686604011207e-13	1.965175490334108e-14	r	nissim
32751.9	5.782556713265104e-13	1.9945746203993667e-14	r	nissim
32845.6	5.034119271027592e-13	2.0585321886546628e-14	r	nissim
32959.2	4.914474668692444e-13	2.064025149006038e-14	r	nissim
33053.7	5.169097225315826e-13	2.030389478924888e-14	r	nissim
33154.0	5.192770164681764e-13	2.0760516186251088e-14	r	nissim
33249.3	4.491099747527027e-13	2.0173278316124128e-14	r	nissim
33349.7	5.078781171542691e-13	2.05084553676956e-14	r	nissim
33446.1	5.213650334777969e-13	2.118864167475272e-14	r	nissim
33547.7	4.763786626412865e-13	2.076506472827494e-14	r	nissim
33642.5	4.771370057843799e-13	2.049426541634852e-14	r	nissim
33732.8	4.718968744636357e-13	2.1156600387333612e-14	r	nissim
33837.2	4.94768794934299e-13	2.1388957675213362e-14	r	nissim
33945.4	4.785872240355997e-13	2.0836775206982864e-14	r	nissim
34042.9	5.093171507632968e-13	2.075683749800145e-14	r	nissim
34133.4	4.528194791878443e-13	2.133921101438538e-14	r	nissim
34232.3	5.05907946231119e-13	2.160165807746525e-14	r	nissim
34325.2	4.818527044706955e-13	2.1796856571942263e-14	r	nissim
34421.3	4.887895370200818e-13	2.2022378514371264e-14	r	nissim
35322.9	4.3908146126421723e-13	2.236297573295361e-14	r	nissim
35496.2	4.531782947276668e-13	2.193634431062311e-14	r	nissim
35590.3	5.039463463369359e-13	2.204107517081338e-14	r	nissim
35692.5	4.4228835080329066e-13	2.7199852115560267e-14	r	nissim
35880.9	4.2142578151791715e-13	2.2796252541963327e-14	r	nissim
36080.7	4.4387092768220683e-13	2.3385773581615608e-14	r	nissim
36265.1	4.4238735099951537e-13	2.4017852098419022e-14	r	nissim
36368.2	4.5264101176481375e-13	3.649202711735921e-14	r	nissim
36559.3	4.2775461211748683e-13	2.3531695880156206e-14	r	nissim
36657.8	4.45540000363646e-13	2.3383336536268227e-14	r	nissim
36759.0	4.008884102156629e-13	2.496616149809504e-14	r	nissim
36979.0	4.397775959494404e-13	2.4067133701184863e-14	r	nissim
37172.8	4.502667741038302e-13	3.6068308541121214e-14	r	nissim
37268.5	4.789695460360544e-13	3.9721210303596474e-14	r	nissim
37359.1	4.099943773595058e-13	4.275473166171014e-14	r	nissim
37457.0	4.5325969360083476e-13	2.413379658766957e-14	r	nissim
37558.1	4.4386316016575265e-13	2.3923986053770384e-14	r	nissim
37650.8	3.5320586046517295e-13	2.4225867639270137e-14	r	nissim
