time_sec	flux	flux_err	band	source
52275.64	1.351080587818477e-13	2.488782416755566e-14	R	manual
-823923.36	1.0700828860541166e-13	1.3894612088957889e-14	r	manual
-823923.36	8.768704365451241e-14	2.478692169557189e-14	i	manual
29160.64	3.2381106291109677e-13	1.0723445877934561e-13	g	manual
29160.64	2.317949423682112e-13	6.412871621578066e-14	Rc	manual
29160.64	1.6957037824098542e-13	8.174806781007102e-14	Ic	manual
59699.64	8.32999341802925e-14	2.2065972408120907e-14	z	manual
59699.64	6.838099694455643e-14	9.73542716993953e-15	i	manual
59699.64	6.940926066453749e-14	4.598829959072195e-15	r	manual
59699.64	6.641890053285478e-14	1.2667728918481839e-14	g	manual
59699.64	6.46932171857515e-14	2.8402366658863467e-14	u	manual
210648.64	1.680418361813283e-14	1.5688576817562898e-15	r	manual
-1667076.36	6.628532933586293e-14	2.6435722560988427e-15	r	manual
319467.64	1.4096261757349237e-06	2.604047436384087e-07	Rc	manual
53171.64	7.160710336889882e-14	1.1121965562370385e-14	I	manual
60332.64	6.623750353135417e-14	7.378803708392358e-15	Rc	manual
303952.64	1.3596196054471802e-14	2.1389388412918266e-15	r	manual
20276.64	1.0700828860541166e-13	1.3894612088957889e-14	r	manual
20276.64	8.768704365451241e-14	2.478692169557189e-14	i	manual
52275.64	9.969680809965671e-14	4.591207682987151e-15	R	manual
52527.64	9.520971258517406e-14	4.3845692981373885e-15	R	manual
52778.64	9.176588432048718e-14	4.225975145635397e-15	R	manual
53031.64	8.926500921019195e-14	4.1108055906672835e-15	R	manual
53282.64	8.524742198686862e-14	6.281262178660368e-15	R	manual
53534.64	8.603620667084404e-14	7.131804729769451e-15	R	manual
53786.64	8.524742198686862e-14	7.0664199509929126e-15	R	manual
