Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            162.0000               0.0010    1.1553836867919187e+44    2.2347102376049330e+43
           1000.0000               0.0010    9.2624575344612242e+43    2.0474493367025171e+43
           1800.0000               0.0010    7.0684831675716970e+43    1.7564165120066039e+43
           6240.0000               0.0010    1.7168258108529687e+44    2.0556315692328289e+43
           8100.0000               0.0010    3.4675013467915460e+44    7.4172760857471711e+43
           9360.0000               0.0010    4.8121708780738851e+44    1.0112031747829105e+44
          10440.0000               0.0010    4.6750153411978387e+44    9.7147776043169099e+43
          51990.0000               0.0010    3.7907595608748825e+44    6.9828373658174639e+42
          87930.0000               0.0010    2.5045299893741739e+44    6.9202723014076309e+42
          99000.0000               0.0010    2.7513930564013353e+44    5.9173389702167959e+43
         152410.0000               0.0010    1.3637232109848248e+44    5.0241421231683925e+42
         185760.0000               0.0010    8.9082055529302784e+43    2.0325031091387059e+43
         241670.0000               0.0010    9.5219573100510040e+43    4.3850235178855166e+42
         306720.0000               0.0010    6.2334176637305365e+43    2.8705950008207905e+42
         382860.0000               0.0010    5.7375466120523957e+43    3.6991331102860292e+42
         443160.0000               0.0010    5.2427630048332663e+43    1.3196796709709600e+43
         475130.0000               0.0010    5.1847309686109593e+43    4.2977824499471451e+42
         628620.0000               0.0010    5.3299879393276607e+43    5.8909205415556134e+42
         792000.0000               0.0010    2.8020109113602551e+43    6.8553980322017650e+42
         805650.0000               0.0010    2.5985209445122694e+43    3.1113241967152550e+42
         931360.0000               0.0010    2.7715723630150628e+43    1.7868987894662668e+42
        2419450.0000               0.0010    2.1813543513624312e+43    2.6118321614213178e+42
        2983130.0000               0.0010    2.3698792644360095e+43    2.4010134823740368e+42
