time_sec	flux	flux_err	band	source
54025.22	1.7815377222094697e-13	4.602635074132979e-15	r	manual
54025.22	1.5989434727251085e-13	2.214779516389748e-14	i	manual
54025.22	1.6772058522044778e-13	4.75402117493074e-14	z	manual
31040.22	1.1109341534218868e-12	5.362829634518901e-13	u	manual
31040.22	1.2638290056858948e-12	6.059674906838336e-13	u	manual
69793.22	2.6405130516406505e-13	1.2293064877272644e-13	u	manual
105472.22	1.51945666497404e-13	7.285331625835314e-14	u	manual
104640.22	9.897631270350042e-14	9.116055287623891e-15	R	manual
140425.22	6.468372506793694e-14	2.6555178767501268e-15	r	manual
140425.22	6.727180962569513e-14	9.420601750869618e-15	i	manual
140425.22	5.352865968107128e-14	1.859861138673191e-14	z	manual
56883.22	1.7815377222094697e-13	1.0360570028739352e-14	r	manual
141483.22	7.705397053661993e-14	3.813116283961068e-15	r	manual
36723.22	3.363527807620192e-13	3.157271030597684e-14	r	manual
38163.22	2.653585653067334e-13	6.096279267572145e-14	i	manual
53643.22	1.5269791619198513e-13	3.508042559721538e-14	i	manual
47787.22	1.4796924312183192e-13	3.2151795365280053e-14	g	manual
47787.22	2.0644055716325147e-13	4.195192659406802e-15	r	manual
47787.22	1.8358327387781374e-13	2.5429071225600065e-14	i	manual
47787.22	1.6927248468820758e-13	4.548347288892911e-14	z	manual
47787.22	5.870479995018257e-14	2.950810477703392e-14	J	manual
47787.22	1.2741854291580865e-14	1.2012812035947824e-14	K	manual
184673.22	3.4004098883110864e-14	6.890165144627298e-15	R	manual
